Repository,Component Type,Ecosystem,Name,Version,Dependency Scope,Relationship,License,PURL or Reference,Metadata Source,Notes
workspace,library,npm,@shikijs/engine-oniguruma,3.23.0,build,transitive build dependency,MIT,pkg:npm/%40shikijs/engine-oniguruma@3.23.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@shikijs/langs,3.23.0,build,transitive build dependency,MIT,pkg:npm/%40shikijs/langs@3.23.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@shikijs/themes,3.23.0,build,transitive build dependency,MIT,pkg:npm/%40shikijs/themes@3.23.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@shikijs/types,3.23.0,build,transitive build dependency,MIT,pkg:npm/%40shikijs/types@3.23.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@shikijs/vscode-textmate,10.0.2,build,transitive build dependency,MIT,pkg:npm/%40shikijs/vscode-textmate@10.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@spz-loader/core,0.3.1,runtime,transitive runtime dependency,Apache-2.0,pkg:npm/%40spz-loader/core@0.3.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tailwindcss/node,4.3.0,build,transitive build dependency,MIT,pkg:npm/%40tailwindcss/node@4.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tailwindcss/oxide,4.3.0,build,transitive build dependency,MIT,pkg:npm/%40tailwindcss/oxide@4.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tailwindcss/oxide-linux-x64-gnu,4.3.0,build,transitive build dependency,MIT,pkg:npm/%40tailwindcss/oxide-linux-x64-gnu@4.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tailwindcss/vite,4.3.0,build,direct build dependency,MIT,pkg:npm/%40tailwindcss/vite@4.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tanstack/query-core,5.101.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40tanstack/query-core@5.101.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tanstack/react-query,5.101.0,runtime,direct runtime dependency,MIT,pkg:npm/%40tanstack/react-query@5.101.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tanstack/react-table,8.21.3,runtime,direct runtime dependency,MIT,pkg:npm/%40tanstack/react-table@8.21.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tanstack/table-core,8.21.3,runtime,transitive runtime dependency,MIT,pkg:npm/%40tanstack/table-core@8.21.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tweenjs/tween.js,25.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40tweenjs/tween.js@25.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/babel__core,7.20.5,build,transitive build dependency,MIT,pkg:npm/%40types/babel__core@7.20.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/babel__generator,7.27.0,build,transitive build dependency,MIT,pkg:npm/%40types/babel__generator@7.27.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/babel__template,7.4.4,build,transitive build dependency,MIT,pkg:npm/%40types/babel__template@7.4.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/babel__traverse,7.28.0,build,transitive build dependency,MIT,pkg:npm/%40types/babel__traverse@7.28.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/debug,4.1.13,runtime,transitive runtime dependency,MIT,pkg:npm/%40types/debug@4.1.13,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/estree,1.0.9,build,transitive build dependency,MIT,pkg:npm/%40types/estree@1.0.9,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/estree-jsx,1.0.5,runtime,transitive runtime dependency,MIT,pkg:npm/%40types/estree-jsx@1.0.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/hast,3.0.4,runtime,transitive runtime dependency,MIT,pkg:npm/%40types/hast@3.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/mdast,4.0.4,runtime,transitive runtime dependency,MIT,pkg:npm/%40types/mdast@4.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/ms,2.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40types/ms@2.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/nlcst,2.0.3,build,transitive build dependency,MIT,pkg:npm/%40types/nlcst@2.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/trusted-types,2.0.7,runtime,transitive runtime dependency,MIT,pkg:npm/%40types/trusted-types@2.0.7,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/unist,3.0.3,build,transitive build dependency,MIT,pkg:npm/%40types/unist@3.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/unist,2.0.11,runtime,transitive runtime dependency,MIT,pkg:npm/%40types/unist@2.0.11,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@uidotdev/usehooks,2.4.1,runtime,direct runtime dependency,MIT,pkg:npm/%40uidotdev/usehooks@2.4.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@ungap/structured-clone,1.3.1,runtime,transitive runtime dependency,ISC,pkg:npm/%40ungap/structured-clone@1.3.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@vitejs/plugin-react,4.7.0,build,transitive build dependency,MIT,pkg:npm/%40vitejs/plugin-react@4.7.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@zip.js/zip.js,2.8.26,runtime,transitive runtime dependency,BSD-3-Clause,pkg:npm/%40zip.js/zip.js@2.8.26,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,abs-svg-path,0.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/abs-svg-path@0.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,acorn,8.16.0,build,transitive build dependency,MIT,pkg:npm/acorn@8.16.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ansi-align,3.0.1,build,transitive build dependency,ISC,pkg:npm/ansi-align@3.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ansi-styles,6.2.3,build,transitive build dependency,MIT,pkg:npm/ansi-styles@6.2.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,anymatch,3.1.3,build,transitive build dependency,ISC,pkg:npm/anymatch@3.1.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,argparse,2.0.1,build,transitive build dependency,Python-2.0,pkg:npm/argparse@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,aria-hidden,1.2.6,runtime,transitive runtime dependency,MIT,pkg:npm/aria-hidden@1.2.6,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,aria-query,5.3.2,build,transitive build dependency,Apache-2.0,pkg:npm/aria-query@5.3.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,array-iterate,2.0.1,build,transitive build dependency,MIT,pkg:npm/array-iterate@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,astro,5.18.2,build,direct build dependency,MIT,pkg:npm/astro@5.18.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,at-least-node,1.0.0,build,transitive build dependency,ISC,pkg:npm/at-least-node@1.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,autolinker,4.1.5,runtime,transitive runtime dependency,MIT,pkg:npm/autolinker@4.1.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,axobject-query,4.1.0,build,transitive build dependency,Apache-2.0,pkg:npm/axobject-query@4.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,bail,2.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/bail@2.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,base-64,1.0.0,build,transitive build dependency,MIT,pkg:npm/base-64@1.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,base64-js,0.0.8,runtime,transitive runtime dependency,MIT,pkg:npm/base64-js@0.0.8,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,bidi-js,1.0.3,runtime,transitive runtime dependency,MIT,pkg:npm/bidi-js@1.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,bitmap-sdf,1.0.4,runtime,transitive runtime dependency,MIT,pkg:npm/bitmap-sdf@1.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,boolbase,1.0.0,build,transitive build dependency,ISC,pkg:npm/boolbase@1.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,boxen,8.0.1,build,transitive build dependency,MIT,pkg:npm/boxen@8.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,browserify-zlib,0.2.0,runtime,transitive runtime dependency,MIT,pkg:npm/browserify-zlib@0.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,camelcase,8.0.0,build,transitive build dependency,MIT,pkg:npm/camelcase@8.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ccount,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/ccount@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,cesium,1.142.0,runtime,direct runtime dependency,Apache-2.0,pkg:npm/cesium@1.142.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,chalk,5.6.2,build,transitive build dependency,MIT,pkg:npm/chalk@5.6.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,character-entities,2.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/character-entities@2.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,character-entities-html4,2.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/character-entities-html4@2.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,character-entities-legacy,3.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/character-entities-legacy@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,character-reference-invalid,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/character-reference-invalid@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,chokidar,5.0.0,build,transitive build dependency,MIT,pkg:npm/chokidar@5.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ci-info,4.4.0,build,transitive build dependency,MIT,pkg:npm/ci-info@4.4.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,class-variance-authority,0.7.1,runtime,direct runtime dependency,Apache-2.0,pkg:npm/class-variance-authority@0.7.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,cli-boxes,3.0.0,build,transitive build dependency,MIT,pkg:npm/cli-boxes@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,clsx,2.1.1,runtime,direct runtime dependency,MIT,pkg:npm/clsx@2.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,cmdk,1.1.1,runtime,direct runtime dependency,MIT,pkg:npm/cmdk@1.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,comma-separated-tokens,2.0.3,runtime,transitive runtime dependency,MIT,pkg:npm/comma-separated-tokens@2.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,commander,11.1.0,build,transitive build dependency,MIT,pkg:npm/commander@11.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,commander,2.20.3,runtime,transitive runtime dependency,MIT,pkg:npm/commander@2.20.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,common-ancestor-path,1.0.1,build,transitive build dependency,ISC,pkg:npm/common-ancestor-path@1.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,cookie,1.1.1,build,transitive build dependency,MIT,pkg:npm/cookie@1.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,cookie-es,1.2.3,build,transitive build dependency,MIT,pkg:npm/cookie-es@1.2.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,crossws,0.3.5,build,transitive build dependency,MIT,pkg:npm/crossws@0.3.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,css-select,5.2.2,build,transitive build dependency,BSD-2-Clause,pkg:npm/css-select@5.2.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,css-tree,3.2.1,build,transitive build dependency,MIT,pkg:npm/css-tree@3.2.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,css-tree,2.2.1,build,transitive build dependency,MIT,pkg:npm/css-tree@2.2.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,css-what,6.2.2,build,transitive build dependency,BSD-2-Clause,pkg:npm/css-what@6.2.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,cssesc,3.0.0,build,transitive build dependency,MIT,pkg:npm/cssesc@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,csso,5.0.5,build,transitive build dependency,MIT,pkg:npm/csso@5.0.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,debug,4.4.3,build,transitive build dependency,MIT,pkg:npm/debug@4.4.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,debug,2.6.9,build,transitive build dependency,MIT,pkg:npm/debug@2.6.9,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,decode-named-character-reference,1.3.0,runtime,transitive runtime dependency,MIT,pkg:npm/decode-named-character-reference@1.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,dequal,2.0.3,runtime,transitive runtime dependency,MIT,pkg:npm/dequal@2.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,destr,2.0.5,build,transitive build dependency,MIT,pkg:npm/destr@2.0.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,destroy,1.2.0,build,transitive build dependency,MIT,pkg:npm/destroy@1.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,detect-libc,2.1.2,build,transitive build dependency,Apache-2.0,pkg:npm/detect-libc@2.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,detect-node-es,1.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/detect-node-es@1.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,deterministic-object-hash,2.0.2,build,transitive build dependency,MIT,pkg:npm/deterministic-object-hash@2.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,devalue,5.8.1,build,transitive build dependency,MIT,pkg:npm/devalue@5.8.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,devlop,1.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/devlop@1.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,diff,8.0.4,build,transitive build dependency,BSD-3-Clause,pkg:npm/diff@8.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,dlv,1.1.3,build,transitive build dependency,MIT,pkg:npm/dlv@1.1.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,dom-serializer,2.0.0,build,transitive build dependency,MIT,pkg:npm/dom-serializer@2.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,domelementtype,2.3.0,build,transitive build dependency,BSD-2-Clause,pkg:npm/domelementtype@2.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,domhandler,5.0.3,build,transitive build dependency,BSD-2-Clause,pkg:npm/domhandler@5.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,dompurify,3.4.9,runtime,transitive runtime dependency,(MPL-2.0 OR Apache-2.0),pkg:npm/dompurify@3.4.9,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,domutils,3.2.2,build,transitive build dependency,BSD-2-Clause,pkg:npm/domutils@3.2.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,draco3d,1.5.7,runtime,transitive runtime dependency,Apache-2.0,pkg:npm/draco3d@1.5.7,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,dset,3.1.4,build,transitive build dependency,MIT,pkg:npm/dset@3.1.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,earcut,3.0.2,runtime,transitive runtime dependency,ISC,pkg:npm/earcut@3.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,emoji-regex,10.6.0,build,transitive build dependency,MIT,pkg:npm/emoji-regex@10.6.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,emoji-regex,8.0.0,build,transitive build dependency,MIT,pkg:npm/emoji-regex@8.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,emoji-regex-xs,1.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/emoji-regex-xs@1.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,encodeurl,2.0.0,build,transitive build dependency,MIT,pkg:npm/encodeurl@2.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,enhanced-resolve,5.23.0,build,transitive build dependency,MIT,pkg:npm/enhanced-resolve@5.23.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,entities,6.0.1,build,transitive build dependency,BSD-2-Clause,pkg:npm/entities@6.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,entities,4.5.0,build,transitive build dependency,BSD-2-Clause,pkg:npm/entities@4.5.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,es-module-lexer,1.7.0,build,transitive build dependency,MIT,pkg:npm/es-module-lexer@1.7.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,esbuild,0.27.7,build,transitive build dependency,MIT,pkg:npm/esbuild@0.27.7,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,esbuild,0.25.12,build,transitive build dependency,MIT,pkg:npm/esbuild@0.25.12,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,escape-html,1.0.3,build,transitive build dependency,MIT,pkg:npm/escape-html@1.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,escape-string-regexp,5.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/escape-string-regexp@5.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,estree-util-is-identifier-name,3.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/estree-util-is-identifier-name@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,estree-walker,3.0.3,build,transitive build dependency,MIT,pkg:npm/estree-walker@3.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,estree-walker,2.0.2,build,transitive build dependency,MIT,pkg:npm/estree-walker@2.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,eventemitter3,5.0.4,build,transitive build dependency,MIT,pkg:npm/eventemitter3@5.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,events,3.3.0,runtime,transitive runtime dependency,MIT,pkg:npm/events@3.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,extend,3.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/extend@3.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,fdir,6.5.0,build,transitive build dependency,MIT,pkg:npm/fdir@6.5.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,fflate,0.8.3,runtime,transitive runtime dependency,MIT,pkg:npm/fflate@0.8.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,flattie,1.1.1,build,transitive build dependency,MIT,pkg:npm/flattie@1.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,fontace,0.4.1,build,transitive build dependency,MIT,pkg:npm/fontace@0.4.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,fontkitten,1.0.3,build,transitive build dependency,MIT,pkg:npm/fontkitten@1.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,framer-motion,12.40.0,runtime,transitive runtime dependency,MIT,pkg:npm/framer-motion@12.40.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,fresh,0.5.2,build,transitive build dependency,MIT,pkg:npm/fresh@0.5.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,fs-extra,9.1.0,build,transitive build dependency,MIT,pkg:npm/fs-extra@9.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,get-east-asian-width,1.6.0,build,transitive build dependency,MIT,pkg:npm/get-east-asian-width@1.6.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,get-nonce,1.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/get-nonce@1.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,github-slugger,2.0.0,build,transitive build dependency,ISC,pkg:npm/github-slugger@2.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
